Histogram, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 2, 0, 0, 0, 1, 1, 3, 2, 3, 3, 7, 12, 14, 12, 18, 18, 17, 18, 14, 24, 16, 15, 25, 20, 18, 26, 31, 29, 42, 37, 68, 126, 126, 118, 228, 165, 117, 290, 1513, 134, 131, 158, 199, 112, 112, 87, 63, 37, 27, 28, 25, 16, 19, 18, 14, 12, 18, 8, 13, 8, 10, 13, 9, 8, 8, 11, 9, 5, 4, 1, 1, 2, 1, 2, 2, 3, 0, 1, 1, 1, 1
bins, -1.0390989, -1.0209364, -1.0027739, -0.98461133, -0.9664488, -0.9482863, -0.93012375, -0.91196126, -0.8937987, -0.8756362, -0.85747373, -0.8393112, -0.8211487, -0.80298615, -0.78482366, -0.7666611, -0.7484986, -0.7303361, -0.7121736, -0.6940111, -0.67584854, -0.65768605, -0.6395235, -0.621361, -0.60319847, -0.585036, -0.5668735, -0.54871094, -0.53054845, -0.5123859, -0.49422342, -0.4760609, -0.45789838, -0.43973586, -0.42157334, -0.40341082, -0.3852483, -0.36708578, -0.3489233, -0.33076078, -0.31259826, -0.29443574, -0.27627322, -0.2581107, -0.2399482, -0.22178568, -0.20362316, -0.18546064, -0.16729814, -0.14913562, -0.1309731, -0.11281058, -0.09464807, -0.07648555, -0.05832304, -0.040160526, -0.02199801, -0.0038354946, 0.01432702, 0.032489534, 0.05065205, 0.06881457, 0.08697708, 0.1051396, 0.12330211, 0.14146462, 0.15962714, 0.17778966, 0.19595218, 0.21411468, 0.2322772, 0.2504397, 0.26860222, 0.28676474, 0.30492726, 0.32308978, 0.3412523, 0.35941482, 0.37757733, 0.39573985, 0.41390234, 0.43206486, 0.45022738, 0.4683899, 0.48655242, 0.5047149, 0.52287745, 0.54103994, 0.5592025, 0.577365, 0.5955275, 0.61369, 0.6318525, 0.65001506, 0.66817755, 0.6863401, 0.7045026, 0.72266513, 0.7408276, 0.75899017, 0.77715266
