Histogram, 60, 24, 2, 0, 16, 13, 10, 8, 10, 8, 4, 6, 5, 4, 2, 4, 8, 5, 9, 2, 5, 2, 12, 8, 6, 6, 8, 8, 6, 5, 4, 3, 7, 8, 3, 10, 5, 16, 10, 18, 9, 19, 12, 18, 15, 14, 97, 53, 65, 583, 53, 3, 9, 5, 3, 1, 7, 1, 1, 1, 2, 3, 1, 3, 1, 6, 1, 4, 1, 1, 1, 2, 0, 1, 0, 1, 0, 1, 0, 3, 0, 1, 1, 1, 4, 4, 0, 2, 1, 1, 1, 3, 3, 1, 3, 1, 6, 2, 0, 1
bins, -0.549532, -0.5383317, -0.5271314, -0.515931, -0.5047307, -0.4935304, -0.48233008, -0.47112975, -0.45992944, -0.44872913, -0.4375288, -0.42632848, -0.41512817, -0.40392783, -0.39272752, -0.38152722, -0.37032688, -0.35912657, -0.34792626, -0.33672592, -0.3255256, -0.31432527, -0.30312496, -0.29192466, -0.28072432, -0.269524, -0.2583237, -0.24712338, -0.23592305, -0.22472273, -0.2135224, -0.2023221, -0.19112177, -0.17992145, -0.16872114, -0.15752082, -0.14632049, -0.13512017, -0.12391985, -0.112719536, -0.10151921, -0.090318896, -0.07911858, -0.067918256, -0.056717936, -0.045517616, -0.0343173, -0.023116978, -0.011916659, -0.00071633933, 0.01048398, 0.0216843, 0.03288462, 0.04408494, 0.05528526, 0.06648558, 0.0776859, 0.08888622, 0.10008654, 0.111286856, 0.12248717, 0.1336875, 0.14488782, 0.15608813, 0.16728845, 0.17848878, 0.1896891, 0.20088941, 0.21208973, 0.22329006, 0.23449036, 0.24569069, 0.256891, 0.26809132, 0.27929166, 0.29049197, 0.30169228, 0.31289262, 0.32409292, 0.33529323, 0.34649357, 0.35769388, 0.36889422, 0.38009453, 0.39129484, 0.40249518, 0.41369548, 0.4248958, 0.43609613, 0.44729644, 0.45849675, 0.4696971, 0.4808974, 0.4920977, 0.50329804, 0.51449835, 0.52569866, 0.536899, 0.54809934, 0.55929965, 0.57049996
diffs, -0.42233223, 0.3967349, 0.00044071674, -0.49605745, 0.0011066794, 0.017890215, 0.0016497374, 0.0016384125, 0.07971272, -0.42233133, 0.009994388, 0.0005426407, 0.0010754466, 0.0006933212, 0.14457709, -0.00040441751, -0.54384106, -0.13298126, -0.49011353, 0.0141816735, 0.010323226, -0.23675922, -0.0011361837, 0.0012406111, -0.06780723, -0.2890591, 0.0009202361, 0.0003761649, -0.46130523, 0.00019180775, -0.39974827, 0.0009767413, -0.014323592, 0.00095307827, 0.0037642121, 0.0005785227, -0.0515301, 0.0010610819, 0.00080531836, 0.00077176094, -0.0087554455, 0.1655693, 0.0010793209, 0.0010961294, 0.00091928244, -0.025323689, 0.17988414, -0.06683761, 0.0008330345, 0.00088495016, 0.0121664405, 0.039406188, 0.0012623072, 0.014618099, -0.11800181, -0.24299955, -0.44226295, 0.002004385, 0.0007352233, 0.0014275908, -0.01745981, 0.00051116943, -0.15153894, -0.48511776, -0.501654, 0.0010485649, 0.00047665834, -0.54601943, 0.0077831745, 0.0010774732, -0.023781419, 0.0010714531, 0.0011069179, 0.0820958, 0.020575881, -0.2004863, 0.00049984455, 0.0011141896, 0.004250586, -0.08376151, 0.0007634163, 0.0010966063, 0.0007006526, 0.0024427772, 0.48109788, 0.0008209348, -0.54620826, 0.050388142, -0.0049720407, -0.0143361185, -0.34527335, 0.00032949448, 0.0007330179, 0.00050622225, 0.0005391836, -0.008827984, 0.00051653385, -0.011948492, -0.020564616, -0.09572713, 0.40901053, 0.012165368, 0.0010005832, 0.012300611, 0.00029110909, 0.011875212, -0.05708362, -0.0260275, 0.0008993149, 0.00069606304, -0.12651494, -0.54862034, 0.056203738, 0.00072366, 0.0047801733, 0.0008997321, 0.0010920167, -0.014041245, -0.34365582, 0.52748054, -0.24786511, -0.039185863, 0.0007441044, 0.00043451786, -0.472138, 0.0009086728, 0.011735201, -2.7060509e-05, 0.0011062622, 0.0005222559, -0.30261052, 0.0009778738, 0.0010685921, -0.069968656, 0.104014836, 0.0024903417, -0.091293156, -0.3994676, -0.0141605735, 0.00051921606, -0.24485916, 0.0008893609, 0.00029355288, 0.00084143877, 0.010363579, -0.5001687, 0.010184109, 0.0070799086, -0.34122196, 0.00028932095, -0.48717374, 0.0007072687, 0.00083881617, 0.0010098219, -0.019385695, -0.12587741, -0.54412377, 0.00043672323, 0.011864185, 0.0010828376, 0.006859541, -0.04328377, 0.0002821684, 0.0010501146, -0.051875584, 0.000115811825, 0.00091284513, 0.0011428595, -0.25515878, 0.0019378662, 0.0008060336, -0.1696954, 0.004992306, -0.05726629, 0.00040888786, -0.06962447, -0.16219056, 0.00076818466, -0.49781886, 0.0006763593, -0.1532477, -0.10437974, 0.005676925, 0.0008314848, -0.025467098, -0.019626826, 0.50071645, 0.0019820929, 0.0014237165, -0.084294505, -0.54594, -0.031122673, -0.02210063, 0.00029730797, 0.00057828426, 0.0031876564, 0.0021854043, -0.05923989, -0.12410626, 0.0037992, 0.0013308525, -0.2935769, -0.4440448, -0.019314528, 0.0011066198, 0.5081791, -0.025327384, -0.02534163, -0.04656332, 0.000464499, 0.0008882284, 0.00082820654, -0.09582098, 0.0007439256, -0.49302334, -0.45514452, 0.0005096197, 0.011960804, 0.00042766333, 0.0053004622, -0.02393943, 0.0008471608, 0.0010625124, -0.026134431, 0.0022767782, -0.44771218, 0.016055107, -0.012768328, 0.012166321, -0.541775, -0.02584225, 0.0068992972, 0.24393174, -0.07100009, -0.025472403, 0.00033062696, -0.52844113, 0.0012736917, -0.3937842, 0.0011127591, 0.4539905, -0.5460582, 0.0012346506, 0.0012229085, -0.00014793873, 0.00033164024, 0.0006724, -0.0013406277, 0.0031065345, -0.01998375, 0.0028307438, -0.002538979, 0.014154017, -0.19314563, 0.0066319704, 0.014321744, 0.0007671118, 0.0024092197, -0.02415967, -0.2965183, 0.39192215, 0.0028136969, -0.41875958, 0.001105845, 0.3661355, -0.025884688, 0.0011464953, 0.0012414455, -0.41607943, -0.47792864, -0.5416376, -0.42075396, 0.0008748174, 0.0011124015, -0.025530398, 0.0023751855, 0.00042194128, -0.18839797, -0.0012921691, -0.05922118, -0.3024454, -0.07557459, -0.23129249, -0.0014528036, 0.5082624, -0.014110088, -0.48429656, -0.25828257, -0.13840163, -0.18843189, 0.0005300641, -0.48559713, 0.29677323, 0.00015252829, 0.00022864342, 0.010294914, -0.012479591, -0.025689125, -0.051408432, -0.016505837, 0.0010764599, -0.027390957, -0.29531312, -0.0052544475, -7.44462e-05, -0.44649208, -0.10808268, 0.00042575598, 0.00048935413, -0.5423766, -0.0012149811, 0.00060737133, 0.00045222044, -0.026075125, 0.0007594228, -0.46937212, 0.00043845177, -0.47781712, -0.24118492, 0.41041195, 0.008940518, 0.0011942387, 0.0045690536, 0.000677824, 0.00045752525, -0.08893362, 0.0028128028, -0.21634862, -0.5456355, 0.003199339, -0.49791715, -0.031857405, 0.010051608, 0.52926517, -0.08382645, 0.0012418032, -0.048565865, -0.039346326, -0.02540183, 0.0006287098, 0.0011081696, -0.00080156326, 0.0026282668, -0.22681126, 0.039015934, 0.001090467, 0.0008558631, 0.012566388, 0.0038182735, 0.012542069, -0.1609915, 0.00041526556, 0.0006066561, 0.3444321, 0.0019778013, -0.36988997, -0.15356281, 0.002597928, 0.0012403727, -0.015206516, 0.5309296, -0.53374606, -0.021024287, -0.012072736, -0.013283551, 0.00041407347, -0.026121318, -0.46117043, -0.5417368, 0.17754078, 0.000887692, -0.026262999, 0.16479313, 0.011071324, 0.0012413859, -0.5400155, 0.0022509694, -0.025074959, -0.11052018, 0.011752784, -0.0019091964, -0.025794506, -0.025214732, -0.5433254, -0.38378406, 0.011925995, -0.015532255, 0.008232117, 0.0008863807, -0.17735752, 0.0009288788, -0.53664625, -0.042473793, 0.00069850683, 0.0049694777, -0.08313211, -0.0005187392, -0.17863977, -0.054204654, -0.02541536, 0.004198421, 0.0050822496, 0.037479762, -0.45851564, 0.0010783076, 0.03850147, -0.025695324, -0.11905842, -0.3061288, -0.025301635, 0.25484437, -0.08346131, 0.00038957596, -0.06411648, -0.009155504, -0.06951524, 0.0005774498, 0.0003761649, -0.0015095472, -0.10221708, 0.0004144907, 0.01710407, -0.038091656, -0.008410692, 0.033096932, -0.024259567, 0.0006953478, -0.49757493, 0.0010508895, -0.08530371, -0.29490462, 0.4288303, 0.0007638931, -0.0064474344, -0.43131077, 0.0008017421, 0.0012404323, -0.37517327, 0.0011726022, 0.00018143654, 0.0017739534, -0.22919983, -0.08553366, 0.0005185008, 0.00064355135, 0.033604123, 0.00021129847, 0.0009897351, 0.47655293, 0.41174, 0.0008376241, -0.00071436167, -0.3234926, -0.17320028, -0.54673606, 0.00042927265, 0.00092995167, 0.0057010055, -0.2544072, 0.00059342384, 0.0009315014, -0.25982586, 0.0010545254, -0.5224447, -0.18190266, 0.0113376975, -0.00857567, 0.0022383332, 0.20286542, -0.00038570166, 0.0011375546, -0.06027662, -0.29267043, -0.08965408, 0.0012203455, 0.1361323, -0.53521234, 0.0003542304, -0.5345512, 0.0008789897, 0.0018256307, -0.06699547, -0.0260064, 0.0048903823, 0.1880695, 0.0007932782, 0.0018837452, 0.00024288893, -0.028056562, 0.0006663203, 0.0009970665, 0.001234293, 0.0015553236, -0.34285867, -0.14402087, 0.0016843677, -0.2591596, 0.0004042983, 0.009038091, -0.26561317, 0.0005028844, 0.00073212385, -0.06704133, 0.00059974194, 0.00028437376, -0.025737643, 0.00089913607, 0.022628918, -0.092581056, -0.18659323, 0.010105848, 0.011931121, -0.5332904, 0.0011057854, 0.00023323298, 0.0001526475, -0.072823286, -0.5452153, -0.01260218, -0.5336112, -0.1566074, -0.025342584, -0.28492904, -0.46206933, 0.012359321, -0.5301159, 0.001208663, 0.0033211708, -0.013227284, -0.0057954793, -0.021673203, 0.00092417, 0.00028306246, 0.0014410615, 0.4742717, 0.09977116, 0.0006015897, -0.119594574, -0.39441395, 0.0006207824, -0.03503424, -0.04956585, -0.00025260448, -0.4553288, 0.0003799796, -0.025794864, 0.00047808886, 0.0021210313, -0.1732423, 0.00096410513, -0.27530167, -0.2532643, -0.53738934, 0.0017375946, -0.0039223433, 0.14049065, 0.15145355, 0.0012335777, 0.0012413859, 0.18959156, 0.00037807226, 0.00037449598, -0.5400014, 0.0014232993, -0.03164408, 0.00091814995, 0.00089657307, -0.027989602, 0.0020122528, 0.0010884404, 0.08497119, 0.00078868866, 0.01505363, 0.0010228753, -0.0008921027, -0.3591044, -0.45657855, -0.014093004, 0.00015079975, -0.026757121, -0.31983313, -0.5346128, -0.00086307526, -0.17367744, -0.025770843, -0.53676486, 0.0008441806, 0.00080055, -0.0009519914, 0.0018796921, 0.012167335, 0.0003581047, 0.0005851388, 0.0010091066, -0.49454808, 0.0012617707, 0.00057810545, 0.00066387653, 0.0002911687, 0.0011276603, -0.25308925, 0.0004988909, 0.0007535219, 0.0417611, 0.00018131733, -0.5446251, 0.0011895895, 0.0009507537, -0.0001449585, 0.0012401342, 0.0009021759, 0.0106758475, -0.5356751, 0.0009303093, -0.20353064, 0.39920768, 0.3397799, -0.43688193, 0.003451109, 0.0007252693, 0.00028783083, -0.00017434359, 0.2023899, 0.00037139654, -0.018490452, -0.13494016, 0.31610394, -0.025046468, 0.00054997206, 0.0017435551, 0.0024698377, 0.00029575825, -0.5453636, -0.39147314, -0.5424341, -0.5344405, 0.53743243, 0.00070255995, -0.00032174587, -0.08165745, 0.0011654496, 0.000949502, 0.0012506843, 0.0017760992, -0.54816073, -0.0008150935, 0.0010943413, -0.019895375, 0.0008236766, 0.0009441972, 0.0070206523, 0.16548091, 0.0024878383, -0.34773397, -0.1058108, -0.025796592, 0.0014120936, -0.0036396384, -0.013179064, 0.20623887, 0.0003604889, -0.3477287, 0.00052279234, -0.025169611, -0.061305486, -0.4138311, -0.5450167, 0.084766135, 0.045250863, -0.5445163, 0.0034548044, -0.23647508, 0.25627422, 0.0006760955, 0.4827053, -0.36288387, 0.00086945295, -0.00012922287, -0.4422326, -0.2929787, 0.0006073117, 0.00074994564, 0.0005322695, -0.543712, 0.0006968379, 0.00030964613, 0.0012456179, 0.0008403063, -0.005527377, -0.02570659, -0.53576416, -0.025330901, -0.02526313, 0.00017404556, 8.33869e-05, 0.0002092123, 0.0010510683, -0.03208679, 0.0011069775, -0.43802416, -0.022951825, -0.53387934, 0.0033333898, -0.4548594, 0.5062318, -0.056901492, -0.5382831, -0.5447443, 0.001185, 0.00082474947, 0.0121721625, -0.09532683, 0.08113091, -0.21875183, 0.00046765804, 0.0010228753, -0.023182988, -0.04554385, -0.15600991, 0.00621289, -0.5344352, 0.11416234, -0.016854346, 6.425381e-05, -0.13130075, -0.23827904, -0.14259811, -0.4942179, 0.0018699169, 0.530226, -0.112991214, 0.00095409155, -0.0050588846, 0.012168825, -0.06955039, -0.102789715, 0.00071537495, -0.05759538, -0.5044037, 0.0009172559, -0.13330306, 0.00025981665, 0.0024958253, 0.00062197447, -0.28398818, -0.31754714, -0.13436842, 0.011504769, 0.00031667948, -0.4887831, -0.011305511, 0.0029213428, 0.0016344786, 0.0005825758, -0.21583137, 0.00078737736, 0.0011077523, -0.2976464, -0.08955849, 0.3869328, -0.0072737955, -0.07932965, 0.00053977966, -0.5456226, 0.00080150366, -0.065867305, 0.00048142672, 0.0005251169, 0.0011122227, 0.044954624, -0.02387101, 0.5299929, 0.00091665983, 0.0010951757, 0.00042515993, -0.025417268, 0.0026986003, 0.0009688735, 0.010783315, 0.00096541643, 0.0003246069, 0.00061398745, 0.012881219, -0.25237823, -0.47185755, 0.003156066, 0.0005553365, -0.54486996, -0.025485158, -0.0881422, -0.20384029, -0.025405943, -0.15692627, -0.00028198957, -0.026032507, -0.5005246, -0.37007436, 0.0011078715, -0.053123325, -0.02535224, -0.053534817, 0.009357795, 0.0030727386, -0.00023120642, 0.00055778027, 0.0027692914, -0.54585063, -0.5342573, -0.549532, -0.5425409, 0.00043272972, 0.0012392998, 0.0010488033, 0.0004801154, -0.015573025, -0.10943238, -0.0739024, 0.0005323291, -0.025372326, -0.29014924, 0.00037491322, 0.00023257732, 0.00021266937, -0.49157426, 0.0011009574, -0.11214009, -0.35819477, 0.0025101304, 0.0004095435, 0.0009384155, -0.42539796, -0.0010874271, 0.00092601776, -0.018229902, -0.3175343, -0.12603575, 0.00227952, 0.08674967, 0.012182593, 0.00055748224, -0.13345155, -0.5429792, 0.0009033084, -0.5424433, 0.0008677244, 0.00095927715, 0.002064228, 0.00030487776, 0.00015556812, 0.0006083846, -0.37755653, 0.0005415082, -0.20431, -0.5484557, -0.17577639, 0.00031638145, -0.49118212, 0.0004094243, 0.0036709309, 0.000944376, -0.35236388, 0.012318492, 0.0008110404, -0.543195, 0.0007030964, -0.12672581, 0.009994447, 0.0010447502, -0.0008574724, 0.4712338, -0.022429705, -0.025191188, -0.48999536, 0.0011131167, -0.067301735, 0.0009571314, -0.026396453, -0.11085403, 0.0012411475, -0.055200536, 0.00059592724, -0.013614595, -0.00060106814, 0.001079917, -0.297326, 0.0059316754, -0.106714696, 0.002916038, -0.036484484, 0.0020959973, 0.00050902367, 0.0009447932, -0.0036855936, -0.14072627, 0.0012402534, -0.2791302, 0.0010457635, 0.012299418, 0.0010404587, -0.3396115, -0.0010554194, 0.0019803643, 0.00078547, -0.0006200671, -0.0008484721, 0.0007651448, -0.09594652, 0.00066912174, -0.13479167, -0.022648513, -0.0033621192, 0.5411479, -0.08464222, -0.48006243, 0.0003451109, 0.012434125, -0.013218641, -0.10578615, 0.124536544, -0.49980348, -0.45111772, 0.0012930632, 0.0013658404, -0.11255946, -0.49551764, 0.5296938, 0.032033443, 0.0012395382, 0.01388824, -0.0015802383, -0.54761547, 0.00039470196, 0.00014454126, -0.00030881166, 0.0003979802, 0.0008482933, 0.00094377995, 0.07583937, -0.48201865, -0.53710943, 0.0005534291, 0.06567019, -0.108544774, 0.0011066198, 0.00068974495, 0.00056797266, 0.012165904, -0.024692893, -0.02408737, -0.3693061, -0.011345565, 0.0006964803, -0.2502837, 0.00077980757, 0.002626121, 0.0011149049, -0.0031744838, -0.18599698, 0.0076379776, -0.017691553, -0.02677783, -0.03012601, 0.012232423, 0.001051724, 0.00076162815, -0.025695026, 0.014327884, 0.43258804, -0.11067767, 0.0004273057, -0.025262117, -0.083959624, -0.5405023, -0.337955, 0.4024361, 0.00079524517, -0.54466087, -0.540688, -0.026691616, 0.0008724928, 0.000679791, 0.4837162, -0.014305651, 9.942055e-05, -0.45287266, 0.013277531, -0.014925003, -0.024402678, -0.54675823, 0.18691483, -0.026084065, -0.5435163, 0.012236714, 0.008035243, 0.18857723, -0.19111535, -0.007865667, 0.0010750294, 0.00088465214, -0.0022063851, -0.00130862, -0.5205542, 0.0005002618, -0.12201473, -0.48440692, -0.025293693, 0.012131393, 0.009885609, 0.0033501983, -0.00045114756, -0.14779621, 0.0037947297, -0.005989909, -0.0075917244, 0.00070112944, -0.40486193, -0.2792988, -0.5454209, -0.36758173, -0.1484145, -0.20588157, -0.017304096, -0.025269806, -0.265909, -0.33653837, 0.00041782856, -0.11900412, -0.53473794, -0.066318594, 0.0015077591, -0.4841527, 0.0006893277, 0.00055104494, 0.0004092455, -0.0008267164, -0.02489686, -0.022980273, 0.33767262, 0.00038957596, -0.0719987, 0.00038796663, -0.47059223, -0.54357946, -0.1252121, 0.0017141104, -0.02150843, -0.122838795, 0.001106441, -0.4830283, 0.015850544, 0.0005967617, -0.47843343, -0.011125126, 0.0009146929, -0.29507333, 0.00051146746, -0.35382074, -0.53298575, 0.0010536313, -0.088024914, 0.0008584261, -0.5453976, 0.0006534457, -0.0405765, -0.04355338, 0.0006837845, 0.22566342, 0.00090652704, 0.07782951, -0.28511417, 0.0010540485, -0.36567158, -0.3790635, 0.0006454587, 0.0011099577, -0.24370387, -0.016839623, 0.001077354, -0.06448361, -0.08900975, -0.46867567, -0.104705006, -0.45082608, 0.0035940409, -0.010700196, -7.933378e-05, 0.0012378693, -0.049973458, -0.03211689, 0.00095129013, -0.0037544966, -0.023188598, 9.292364e-05, -0.114365354, 0.0323746, -0.012161396, 0.0008329153, -0.011228442, -0.027825773, -0.027914979, 0.00096410513, -0.0033415556, -0.37676618, -0.13160634, -0.023599386, 0.00048279762, -0.32982975, -0.025730073, -0.025590777, 0.040227965, -0.010365493, 0.00081163645, 0.0009480119, 0.0066277385, 0.40741864, -0.00511986, 0.0011060834, -0.14607778, -0.009329617, 0.0004917383, -3.695488e-05, 0.0062165856, 0.062916875, -0.40550655, -0.43533364, 0.00204736, 0.0004813671, 0.0010808706, -0.54392266, 0.00024324656, -0.017090017, 0.00057315826, -0.32469052, -0.45640904, 0.014934182, -0.023184896, -0.02554959, -0.01081826, -0.012549281, 0.0007711053, -0.5328994, -0.025916219, -0.34387356, -0.02515322, -0.10279384, 0.0006016493, 0.0031736493, 0.0003414154, -0.038697243, 0.0030801892, 0.0028808713, 0.0028381944, -0.2323398, 0.57049996, -0.07053709, -0.5457039, 0.037999913, 0.21839851, -0.45971888, -0.23551732, 0.00037572905, -0.54109657, 0.00110358, -0.14749862, 0.0005348325, 0.00021911412, -0.49353504, -0.2645358, 0.0004553795, -0.03672985, -0.12304318, -0.020937264, -0.003536284, -0.023788452, 0.014546722, -0.54439044, -0.00034755468, 0.00025177002, -0.0006349087, 0.5218206, -0.10485712, -0.0221892, 0.00040626526, -0.2196674, -0.035451237, 0.004523158, 0.00053822994, 0.0011065602, -0.005198002, -0.43871847, 0.0012363195, -0.27525494, -0.54698455, -0.4717416, 0.0040602684, 0.0020049214, -0.023428082, -0.082198404, -0.5481344, -0.0011430979, 0.0005065203, 0.0007637143, -0.49926186, 0.00040513277, -0.18077552, -0.36304423, 0.00057935715, -0.17315549, -0.0013600588, 0.0020706654, -0.54622465, -0.022783482, -0.5475664, 0.0016025901, 0.0012152791, -0.1586251, -0.0009486079, -0.0014969707, -0.11685916, -0.4670338, -0.3125919, -0.025445044, 0.00037240982, -0.5455646, 0.0011579394, 0.0010874271, 0.013496816, -0.007920559, 0.012587309, 0.00111413, 0.0007354617, 0.001196444, -0.49972066, 0.0011640191, 0.0010101199, -0.02864188, 0.0067828894, 0.05295673, 0.000911057, -0.36930716, 0.00042122602, -0.023811758, -0.025696993, -0.22527948, 0.0071885586, -0.08882957, -0.10357064, 0.0008264184, 0.0027871728, 0.001240313, 0.0012859106, 0.05057063, -0.0025574565, -0.031884532, -0.5428048, 0.00042241812, -0.05454251, -0.030267041, 0.00028508902, -0.025035799, -0.06912496, 0.012166858, -0.27718765, 0.0012684464, 0.00097996, 0.0009173155, 0.00062185526, 0.00039994717, -0.43030605, -0.018581986, -0.03220713, 0.37176716, -0.54624164, 0.0010826588, -0.26398882, 0.00020772219, 0.0011080503, -0.28466907, -0.27658325, 0.0013759732, -0.54657674, 0.0010027885, 0.00035566092, -0.001995504, -0.40660784, 0.46700543, -0.28310734, 0.00406909, 0.00097453594, -0.54787785, 0.011623204, -0.53496003, -0.24162626, 0.00089496374, 0.00042623281, 0.0005609393, -0.53463507, 0.0022267103, -0.48155427, -0.026896806, 0.00069719553, 0.0024448037, -0.54319054, 0.012056172, 0.0010050535, -0.09915872, -0.07872824, -0.12448782, 0.001300633, -0.00038397312, 0.0011235476, 0.0014423728, 0.014068842, 0.0003412366, -0.047215924, 0.0005622506, 0.00036877394, 0.00073325634, -0.025512397, 0.27602527, 0.0011007786, 0.00041508675, 0.00065106153, 0.00049358606, -0.543503, 0.0018239617, 0.18645683, 0.00096803904, 0.0011059046, -0.4099227, 0.00025707483, 0.0045271516, -0.012069285, -0.3491274, -0.023979008, -0.43843564, -0.025430858, 0.0025568604, 0.0012329221, 0.001105845, -0.024637043, -0.005772671, -0.036846593, 0.0023177266, 0.0034628697, -0.025901377, 0.005755782, -0.023780406, -0.012363672, -0.54072565, -0.54929334, 0.19451067, 0.0015173554, -0.000980854, 0.0016725063, 0.000970006, -0.09625893, 0.13030344, -0.19417699, -0.0672043, -0.027230054, 0.00091689825, -0.036946952, -0.28279597, -0.0056611747, 0.012162507, 0.00014293194, -0.47845888, -0.094650805, -0.02520591, -0.02605784, -0.14968652, 0.0010553598, -0.053094387, -0.1256966, -0.22168085, -0.019512773, 0.20184058, 0.44616395, -0.011271712, 0.00072973967, -0.46899956, -0.5028707, 0.0011131167, -0.29751027, 0.00081950426, 0.0007041693, 
